Bedroom AbvGr,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,BsmtExposureEnc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Central Air_Y,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior1stEnc,Exterior2Enc,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_None,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Area,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Yr Blt,GarageQualEnc,GarageTypeEnc,Gr Liv Area,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Id,Kitchen AbvGr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Lot Area,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass,MSzoningEnc,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,PID,PavedDriveEnc,SalePrice,SaleTypeEnc,TotRms AbvGrd,Total Bsmt SF,TotalBath,TotalPorch,TotalSF,Year Built,Year Remod/Add
3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,480.0,0,1,0,1966.0,1.0,1.0,1154,0,0,0,0,609,1,0,0,0,1,11000,72.0,0,0,0,0,20,1.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534402140,1.0,11.944707881395766,1.0,6,1154.0,1.5,58,2308.0,1966,1966
3,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,816.0,0,0,1,1992.0,1.0,0.0,1772,0,0,0,0,1990,1,0,1,0,0,10337,60.0,0,0,0,0,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,902300020,1.0,12.127570417375216,1.0,7,725.0,2.5,0,2497.0,1910,1999
2,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,327.0,0,0,1,1936.0,1.0,0.0,951,0,0,0,0,2877,1,0,0,0,1,8765,50.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,910207110,1.0,11.575900264131617,1.0,6,951.0,1.0,28,1902.0,1936,1950
4,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,2,0,1,0,0,0,810.0,0,1,0,2000.0,1.0,0.0,2687,0,0,0,0,497,1,0,1,0,0,12720,106.0,0,0,1,0,60,1.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,528327070,1.0,12.697715449879391,1.0,10,1455.0,3.5,282,4142.0,2000,2000
2,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0,1,0,0,0,2,0,1,0,0,0,795.0,0,0,0,2005.0,1.0,1.0,2490,0,0,0,0,514,1,0,0,0,0,11128,85.0,0,0,1,0,20,1.0,198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,528441090,1.0,13.056223574899784,1.0,9,2458.0,3.0,296,4948.0,2005,2006
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,384.0,0,0,1,1927.0,0.0,0.0,1666,0,0,0,1,759,1,0,0,0,1,5160,60.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,903481120,1.0,11.813030057420567,1.0,4,1204.0,1.0,148,2870.0,1927,1950
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,484.0,0,0,1,2005.0,1.0,0.0,1141,0,0,0,0,2474,1,0,0,0,1,13072,63.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531375070,1.0,11.867097278690842,1.0,6,1141.0,1.5,0,2282.0,2005,2005
4,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,470.0,0,0,1,1968.0,1.0,1.0,1464,0,0,0,0,1193,1,0,0,0,1,8814,73.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534201240,1.0,11.856515169360305,1.0,7,732.0,1.5,40,2196.0,1968,1968
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1347,0,0,0,1,1415,1,0,0,0,1,7000,70.0,0,0,1,0,190,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,905477050,0.0,11.585246126549855,1.0,5,1117.0,2.0,233,2464.0,1910,1991
2,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,240.0,0,0,1,1942.0,1.0,0.0,1282,0,0,0,1,2048,1,0,0,0,1,4484,59.0,0,0,0,0,190,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,904302010,1.0,11.594505451962652,1.0,4,672.0,2.0,88,1954.0,1942,1979
3,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,472.0,0,0,0,1994.0,1.0,1.0,1320,0,0,0,0,2483,1,0,1,0,0,9019,67.0,0,0,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531452210,1.0,11.918390573078392,1.0,6,636.0,2.5,40,1956.0,1994,1994
2,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0,0.0,936,1,0,0,0,2883,1,0,0,0,1,8520,60.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,911225110,0.0,11.26446410567173,1.0,6,216.0,1.0,0,1152.0,1916,1950
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,830.0,0,1,0,2008.0,1.0,1.0,1580,0,0,0,0,1111,1,0,1,0,0,11932,92.0,0,0,1,0,20,1.0,186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,528427010,1.0,12.367885325692589,0.0,7,1580.0,2.0,24,3160.0,2007,2008
2,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,739.0,0,0,1,1971.0,1.0,1.0,1824,0,0,0,1,2072,1,0,1,0,0,115149,82.5,1,0,0,0,20,1.0,351.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,905301050,1.0,12.618182296357007,1.0,5,1643.0,3.0,428,3467.0,1971,2002
2,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,440.0,0,0,0,1975.0,1.0,1.0,1558,0,0,0,1,1450,1,0,0,0,1,14330,40.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,907202240,1.0,12.0015054797889,1.0,5,864.0,3.0,606,2422.0,1975,2001
2,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,240.0,0,0,1,1945.0,1.0,0.0,640,0,0,0,1,274,1,0,0,0,1,8777,67.0,0,0,1,0,30,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,908102060,0.0,11.349229372299439,0.0,5,0.0,1.0,0,640.0,1945,2007
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,440.0,0,0,1,1974.0,1.0,1.0,1322,0,0,0,1,413,1,0,0,0,1,2308,24.0,0,0,1,0,160,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,527454050,1.0,11.898187865760873,1.0,6,855.0,3.0,260,2177.0,1974,1974
4,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,164.0,0,0,1,1915.0,0.0,1.0,1826,0,0,0,0,751,1,0,0,0,0,2500,50.0,0,0,1,0,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,903429080,1.0,11.951180395901384,1.0,7,910.0,2.5,0,2736.0,1915,2005
2,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,484.0,0,0,0,1990.0,0.0,1.0,1339,0,0,0,1,2897,1,0,0,0,1,8049,50.0,0,0,0,0,20,1.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,916403020,1.0,12.100712129872347,1.0,6,1309.0,3.0,148,2648.0,1990,1990
3,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0.0,0.0,1092,1,0,0,0,207,2,1,0,0,0,5600,70.0,0,0,1,0,190,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,903454060,0.0,10.915088464214607,1.0,7,0.0,2.0,0,1092.0,1930,1950
3,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,438.0,0,0,0,2003.0,1.0,1.0,1146,0,0,0,0,2269,1,0,1,0,0,9590,73.0,0,0,0,0,80,1.0,442.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,916455110,1.0,12.141534124392603,1.0,6,868.0,3.0,182,2014.0,2003,2003
3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,352.0,0,0,1,1977.0,1.0,0.0,1125,0,0,0,0,891,1,0,0,0,1,7200,72.0,0,0,1,0,80,1.0,255.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,908152100,1.0,11.736069016284437,1.0,6,1041.0,2.0,296,2166.0,1976,1976
3,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,180.0,0,0,0,1936.0,0.0,1.0,2057,0,1,0,0,2863,1,0,1,0,0,11500,86.0,0,0,0,0,50,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,909280030,1.0,12.429216196844383,1.0,6,1017.0,1.5,322,3074.0,1936,1987
2,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,200.0,0,0,1,1930.0,0.0,0.0,899,0,0,0,1,1298,1,0,0,0,1,6756,60.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,902134100,0.0,11.26446410567173,1.0,5,481.0,1.0,96,1380.0,1910,1950
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0.0,0.0,0.0,1594,0,1,0,0,1292,2,0,0,0,1,11426,63.0,0,0,1,108,190,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,902109080,0.0,11.678439903447801,1.0,9,828.0,2.0,281,2314.0,1910,1996
3,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,818.0,0,0,0,2007.0,1.0,1.0,1694,0,0,0,0,1687,1,0,1,0,0,12030,93.0,0,0,1,0,20,1.0,254.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,528102100,1.0,12.669806661762314,0.0,7,1694.0,2.0,396,3388.0,2007,2007
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,471.0,0,1,0,1993.0,1.0,1.0,1911,0,0,0,0,2749,1,0,1,0,0,9554,80.0,0,0,0,0,60,1.0,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,906223180,1.0,12.2783933071098,1.0,8,777.0,2.5,263,2688.0,1993,1994
2,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,672,0,0,0,1,2875,1,0,0,0,1,8534,61.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,910203100,0.0,11.184421397998193,1.0,4,432.0,1.0,112,1104.0,1925,1950
3,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,478.0,0,0,0,1976.0,1.0,1.0,1523,0,0,0,1,1029,1,0,0,0,1,11361,104.0,0,0,1,0,20,1.0,160.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,527358120,1.0,12.100712129872347,0.0,7,1193.0,2.5,189,2716.0,1976,1976
3,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0,0,0,0,1,1,1,0,0,0,0,616.0,0,0,0,1986.0,1.0,1.0,1651,0,0,0,1,1581,1,0,0,0,1,12416,47.0,0,0,0,0,20,1.0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,916402115,1.0,12.122691036591123,1.0,7,1606.0,3.0,192,3257.0,1986,1986
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,270.0,0,1,0,1959.0,1.0,1.0,1041,0,0,0,0,612,1,0,0,0,1,9600,80.0,0,0,1,0,20,1.0,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534426110,1.0,11.732060994886899,1.0,6,1041.0,2.0,312,2082.0,1959,1959
4,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,576.0,0,0,1,1958.0,1.0,1.0,1604,0,0,0,1,139,2,0,0,0,1,8267,70.0,0,0,1,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535152010,1.0,11.813030057420567,1.0,8,1604.0,2.0,42,3208.0,1958,1958
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,240.0,0,0,1,1940.0,1.0,0.0,1672,0,0,0,0,1335,1,0,1,0,0,6000,50.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,903226060,1.0,12.01309450854769,1.0,6,981.0,1.5,11,2653.0,1940,1989
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,528.0,0,0,1,1969.0,1.0,1.0,1164,0,0,0,1,2531,1,0,0,0,1,9600,80.0,0,0,1,0,20,1.0,168.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,534176250,1.0,11.84939770159144,0.0,6,1164.0,1.5,0,2328.0,1969,1969
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,294.0,0,1,0,1958.0,1.0,1.0,1041,0,1,0,0,681,1,0,0,0,1,7350,71.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535452090,1.0,11.759785542901755,1.0,6,1041.0,1.0,0,2082.0,1958,1958
3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,504.0,0,0,0,1978.0,1.0,0.0,1034,0,0,0,0,1383,1,0,0,0,1,7703,70.0,0,0,0,0,85,1.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,905107280,1.0,11.938193200374572,1.0,6,450.0,1.5,311,1484.0,1978,1978
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,228.0,0,0,1,1910.0,0.0,0.0,1609,0,0,0,0,1359,1,0,0,0,1,4347,63.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,903429010,0.0,11.755871643580617,1.0,7,796.0,1.0,182,2405.0,1910,1950
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,264.0,0,1,0,1950.0,1.0,1.0,1337,0,1,0,0,1226,1,0,1,0,0,9600,80.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534477090,1.0,11.86005499606543,1.0,7,572.0,2.0,192,1909.0,1950,2006
3,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,1,2,0,1,0,0,0,712.0,0,1,0,1994.0,1.0,1.0,2622,0,0,0,0,63,1,0,1,0,0,12256,98.0,0,0,0,0,60,1.0,362.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,528363130,1.0,12.691580461311874,1.0,9,1463.0,3.5,218,4085.0,1994,1995
2,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,472.0,0,1,0,1993.0,1.0,1.0,1594,0,0,0,0,1869,1,0,1,0,0,9547,80.0,0,0,1,0,20,1.0,112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,534151090,1.0,12.146853285870202,1.0,6,1594.0,2.0,270,3188.0,1993,1993
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,572.0,0,0,0,2006.0,1.0,1.0,1262,0,1,0,0,2468,1,0,1,0,0,7200,60.0,0,0,1,0,20,0.0,68.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,528488110,1.0,12.128111104060462,0.0,5,1262.0,2.0,120,2524.0,2006,2006
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1175,0,0,0,0,1135,1,0,1,0,0,13072,63.0,0,0,1,0,20,1.0,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531375050,1.0,11.891361900690473,1.0,6,1175.0,2.0,90,2350.0,2005,2006
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,280.0,0,0,1,1917.0,1.0,1.0,1288,0,0,0,0,719,1,0,0,0,0,3600,60.0,0,0,1,0,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,902329080,0.0,11.686878772093667,1.0,5,624.0,2.0,103,1912.0,1917,2007
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,280.0,0,0,1,1991.0,1.0,0.0,1302,0,0,0,1,405,1,0,0,0,1,1680,21.0,0,0,1,0,160,0.0,142.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,527451320,1.0,11.626254150277232,0.0,6,630.0,2.5,0,1932.0,1971,1971
1,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,550.0,0,0,0,2005.0,1.0,1.0,1247,0,0,0,0,2506,1,0,1,0,0,3316,37.0,0,0,0,0,120,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,533208050,1.0,12.190959007720126,1.0,4,1247.0,2.5,84,2494.0,2005,2005
4,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,831.0,0,1,0,2006.0,1.0,1.0,2589,0,1,0,0,2380,1,0,0,0,0,16387,72.0,0,0,0,0,60,1.0,215.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528102080,1.0,12.928980064352745,0.0,11,1738.0,3.5,0,4327.0,2006,2006
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,2,0,1,0,0,0,857.0,0,1,0,2002.0,1.0,1.0,1689,0,0,0,0,1565,1,0,1,0,0,13265,74.0,0,0,0,0,20,1.0,148.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,914465060,1.0,12.509874099861838,1.0,7,1568.0,3.0,209,3257.0,2002,2002
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,478.0,0,1,0,2003.0,1.0,1.0,1405,0,0,0,0,1727,1,0,1,0,0,3242,48.0,0,0,1,0,120,1.0,235.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,528188160,1.0,12.206072645530174,1.0,6,1405.0,3.0,172,2810.0,2003,2003
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,585.0,0,0,0,1976.0,1.0,1.0,1324,0,0,0,1,1661,1,0,1,0,0,8991,64.0,0,0,0,0,80,1.0,130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,527359160,1.0,12.066810578196666,1.0,5,1228.0,2.5,443,2552.0,1976,1976
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,351.0,0,0,1,1965.0,1.0,1.0,1377,0,0,0,1,1967,1,0,0,0,1,8000,80.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535457020,1.0,11.960811288962345,1.0,6,1377.0,2.0,0,2754.0,1960,1960
3,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,422.0,0,0,0,1996.0,1.0,1.0,1756,0,0,0,0,2267,1,0,0,0,1,9303,79.0,0,0,0,0,60,1.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,916455010,1.0,12.225875272826354,1.0,7,872.0,3.5,266,2628.0,1996,1997
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,271.0,0,0,1,1966.0,1.0,1.0,1228,0,1,0,0,1389,1,0,1,0,0,8544,70.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,905200510,1.0,11.914047823644255,1.0,6,1228.0,1.5,65,2456.0,1966,2006
2,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,275.0,0,1,0,1954.0,1.0,1.0,1008,0,1,0,0,2553,1,0,0,0,1,11425,72.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534430110,1.0,11.827736204810263,1.0,4,1008.0,1.0,120,2016.0,1954,1954
